ground_height,lane_id,lane_type,left_lane_boundary,right_lane_boundary,left_lane_mark_type,right_lane_mark_type
,56224661,VEHICLE,"[{'x': 4981.39, 'y': 2447.19, 'z': 58.82}, {'x': 4987.81, 'y': 2439.33, 'z': 58.62}, {'x': 4989.97, 'y': 2434.81, 'z': 58.55}, {'x': 4991.33, 'y': 2430.44, 'z': 58.53}, {'x': 4991.61, 'y': 2426.98, 'z': 58.49}, {'x': 4991.53, 'y': 2423.15, 'z': 58.43}]","[{'x': 4976.8, 'y': 2445.7, 'z': 58.93}, {'x': 4978.01, 'y': 2445.05, 'z': 58.9}, {'x': 4979.3, 'y': 2444.15, 'z': 58.86}, {'x': 4979.86, 'y': 2443.74, 'z': 58.83}, {'x': 4980.38, 'y': 2443.42, 'z': 58.74}, {'x': 4980.95, 'y': 2442.89, 'z': 58.73}, {'x': 4981.52, 'y': 2442.3, 'z': 58.7}, {'x': 4981.67, 'y': 2441.7, 'z': 58.7}, {'x': 4981.7, 'y': 2441.26, 'z': 58.7}, {'x': 4981.96, 'y': 2439.29, 'z': 58.65}, {'x': 4982.07, 'y': 2437.03, 'z': 58.63}, {'x': 4982.52, 'y': 2436.32, 'z': 58.6}, {'x': 4983.16, 'y': 2435.38, 'z': 58.57}, {'x': 4983.75, 'y': 2434.1, 'z': 58.51}, {'x': 4984.29, 'y': 2432.89, 'z': 58.47}, {'x': 4984.84, 'y': 2430.9, 'z': 58.45}, {'x': 4985.28, 'y': 2429.15, 'z': 58.47}, {'x': 4985.48, 'y': 2427.37, 'z': 58.5}, {'x': 4985.49, 'y': 2425.31, 'z': 58.51}, {'x': 4985.34, 'y': 2423.51, 'z': 58.53}, {'x': 4985.08, 'y': 2422.09, 'z': 58.53}]",NONE,NONE
,56224668,VEHICLE,"[{'x': 4998.85, 'y': 2468.27, 'z': 59.98}, {'x': 4992.67, 'y': 2465.9, 'z': 59.73}, {'x': 4992.54, 'y': 2465.86, 'z': 59.73}]","[{'x': 4997.81, 'y': 2470.92, 'z': 59.92}, {'x': 4991.53, 'y': 2468.46, 'z': 59.67}]",SOLID_YELLOW,SOLID_WHITE
,56224672,VEHICLE,"[{'x': 4981.39, 'y': 2447.19, 'z': 58.82}, {'x': 4980.66, 'y': 2447.84, 'z': 58.83}, {'x': 4979.94, 'y': 2448.39, 'z': 58.88}, {'x': 4979.08, 'y': 2448.98, 'z': 58.93}, {'x': 4978.27, 'y': 2449.6, 'z': 58.93}, {'x': 4977.5, 'y': 2450.11, 'z': 58.92}, {'x': 4976.78, 'y': 2450.63, 'z': 58.92}, {'x': 4975.94, 'y': 2451.1, 'z': 58.92}, {'x': 4975.07, 'y': 2451.61, 'z': 58.93}, {'x': 4974.39, 'y': 2451.99, 'z': 58.94}, {'x': 4973.63, 'y': 2452.45, 'z': 58.96}, {'x': 4972.85, 'y': 2452.88, 'z': 58.97}, {'x': 4972.07, 'y': 2453.27, 'z': 58.97}, {'x': 4971.29, 'y': 2453.62, 'z': 58.98}, {'x': 4970.48, 'y': 2453.93, 'z': 58.98}, {'x': 4969.67, 'y': 2454.18, 'z': 58.98}, {'x': 4968.83, 'y': 2454.38, 'z': 58.97}, {'x': 4967.98, 'y': 2454.52, 'z': 58.96}, {'x': 4967.11, 'y': 2454.6, 'z': 58.95}, {'x': 4966.21, 'y': 2454.61, 'z': 58.93}, {'x': 4965.29, 'y': 2454.55, 'z': 58.92}, {'x': 4964.34, 'y': 2454.41, 'z': 58.9}, {'x': 4963.36, 'y': 2454.18, 'z': 58.87}, {'x': 4962.35, 'y': 2453.88, 'z': 58.84}, {'x': 4961.3, 'y': 2453.47, 'z': 58.79}]","[{'x': 4984.69, 'y': 2448.29, 'z': 58.94}, {'x': 4984.63, 'y': 2448.36, 'z': 58.94}, {'x': 4984.62, 'y': 2448.39, 'z': 58.95}, {'x': 4984.12, 'y': 2449.07, 'z': 58.96}, {'x': 4983.48, 'y': 2449.81, 'z': 58.96}, {'x': 4982.82, 'y': 2450.53, 'z': 58.98}, {'x': 4982.13, 'y': 2451.22, 'z': 58.98}, {'x': 4981.42, 'y': 2451.89, 'z': 58.99}, {'x': 4980.69, 'y': 2452.53, 'z': 59.0}, {'x': 4979.93, 'y': 2453.15, 'z': 59.04}, {'x': 4979.16, 'y': 2453.73, 'z': 59.07}, {'x': 4978.36, 'y': 2454.29, 'z': 59.09}, {'x': 4977.55, 'y': 2454.81, 'z': 59.1}, {'x': 4976.72, 'y': 2455.3, 'z': 59.1}, {'x': 4975.87, 'y': 2455.75, 'z': 59.1}, {'x': 4975.01, 'y': 2456.17, 'z': 59.1}, {'x': 4974.13, 'y': 2456.55, 'z': 59.1}, {'x': 4973.24, 'y': 2456.89, 'z': 59.09}, {'x': 4972.34, 'y': 2457.19, 'z': 59.09}, {'x': 4971.43, 'y': 2457.45, 'z': 59.09}, {'x': 4970.51, 'y': 2457.67, 'z': 59.07}, {'x': 4969.58, 'y': 2457.85, 'z': 59.05}, {'x': 4968.64, 'y': 2457.98, 'z': 59.03}, {'x': 4967.7, 'y': 2458.06, 'z': 59.01}, {'x': 4966.75, 'y': 2458.1, 'z': 58.97}, {'x': 4965.8, 'y': 2458.08, 'z': 58.94}, {'x': 4964.85, 'y': 2458.02, 'z': 58.92}, {'x': 4963.89, 'y': 2457.91, 'z': 58.91}, {'x': 4962.94, 'y': 2457.74, 'z': 58.89}, {'x': 4961.98, 'y': 2457.52, 'z': 58.87}, {'x': 4961.03, 'y': 2457.24, 'z': 58.84}, {'x': 4960.08, 'y': 2456.91, 'z': 58.8}]",NONE,NONE
,56224723,VEHICLE,"[{'x': 4992.54, 'y': 2465.86, 'z': 59.73}, {'x': 4985.88, 'y': 2463.37, 'z': 59.43}, {'x': 4980.01, 'y': 2460.61, 'z': 59.25}]","[{'x': 4991.53, 'y': 2468.46, 'z': 59.67}, {'x': 4978.88, 'y': 2463.52, 'z': 59.27}]",SOLID_YELLOW,SOLID_WHITE
,56224725,VEHICLE,"[{'x': 4996.46, 'y': 2463.81, 'z': 59.79}, {'x': 4999.95, 'y': 2465.1, 'z': 59.93}]","[{'x': 4997.27, 'y': 2461.59, 'z': 59.7}, {'x': 5000.79, 'y': 2462.79, 'z': 59.84}]",NONE,NONE
,56224731,VEHICLE,"[{'x': 4887.81, 'y': 2435.84, 'z': 57.34}, {'x': 4927.71, 'y': 2445.09, 'z': 57.84}, {'x': 4950.0, 'y': 2450.22, 'z': 58.36}]","[{'x': 4888.54, 'y': 2432.66, 'z': 57.28}, {'x': 4929.94, 'y': 2442.09, 'z': 57.8}, {'x': 4950.0, 'y': 2446.81, 'z': 58.26}]",DOUBLE_SOLID_YELLOW,SOLID_WHITE
,56224848,VEHICLE,"[{'x': 4986.08, 'y': 2550.0, 'z': 64.7}, {'x': 5010.16, 'y': 2555.67, 'z': 64.53}]","[{'x': 5014.84, 'y': 2550.0, 'z': 64.33}, {'x': 5019.58, 'y': 2551.13, 'z': 64.24}]",NONE,NONE
,56224877,VEHICLE,"[{'x': 5028.62, 'y': 2554.41, 'z': 64.27}, {'x': 5018.46, 'y': 2564.04, 'z': 64.64}]","[{'x': 5032.03, 'y': 2557.74, 'z': 64.26}, {'x': 5021.95, 'y': 2567.28, 'z': 64.62}]",NONE,NONE
,56224907,BIKE,"[{'x': 4950.0, 'y': 2454.2, 'z': 58.36}, {'x': 4939.92, 'y': 2451.83, 'z': 58.1}, {'x': 4924.16, 'y': 2448.19, 'z': 57.76}, {'x': 4908.87, 'y': 2444.67, 'z': 57.49}, {'x': 4886.96, 'y': 2439.73, 'z': 57.32}]","[{'x': 4950.0, 'y': 2455.72, 'z': 58.36}, {'x': 4886.6, 'y': 2441.23, 'z': 57.29}]",SOLID_WHITE,SOLID_WHITE
,56224930,BIKE,"[{'x': 4888.54, 'y': 2432.66, 'z': 57.28}, {'x': 4929.94, 'y': 2442.09, 'z': 57.8}, {'x': 4950.0, 'y': 2446.81, 'z': 58.26}]","[{'x': 4888.91, 'y': 2431.08, 'z': 57.22}, {'x': 4924.15, 'y': 2439.23, 'z': 57.62}, {'x': 4935.39, 'y': 2441.78, 'z': 57.87}, {'x': 4950.0, 'y': 2445.2, 'z': 58.18}]",SOLID_WHITE,SOLID_WHITE
,56225024,VEHICLE,"[{'x': 5028.62, 'y': 2554.41, 'z': 64.27}, {'x': 5033.08, 'y': 2550.0, 'z': 64.05}]","[{'x': 5025.18, 'y': 2551.02, 'z': 64.17}, {'x': 5025.2, 'y': 2551.0, 'z': 64.17}, {'x': 5025.25, 'y': 2550.96, 'z': 64.16}, {'x': 5026.3, 'y': 2550.0, 'z': 64.11}]",DOUBLE_SOLID_YELLOW,NONE
,56225027,VEHICLE,"[{'x': 5018.46, 'y': 2564.04, 'z': 64.64}, {'x': 5028.62, 'y': 2554.41, 'z': 64.27}]","[{'x': 5015.06, 'y': 2560.82, 'z': 64.59}, {'x': 5025.18, 'y': 2551.02, 'z': 64.17}]",NONE,NONE
,56225078,VEHICLE,"[{'x': 5010.16, 'y': 2555.67, 'z': 64.53}, {'x': 5013.12, 'y': 2556.36, 'z': 64.48}, {'x': 5014.05, 'y': 2556.85, 'z': 64.52}, {'x': 5014.09, 'y': 2556.89, 'z': 64.53}, {'x': 5014.78, 'y': 2557.06, 'z': 64.48}, {'x': 5015.74, 'y': 2557.29, 'z': 64.46}, {'x': 5016.69, 'y': 2557.49, 'z': 64.46}, {'x': 5017.63, 'y': 2557.67, 'z': 64.46}, {'x': 5018.56, 'y': 2557.81, 'z': 64.48}, {'x': 5019.47, 'y': 2557.92, 'z': 64.49}, {'x': 5020.36, 'y': 2557.98, 'z': 64.49}, {'x': 5021.24, 'y': 2558.0, 'z': 64.48}, {'x': 5022.1, 'y': 2557.96, 'z': 64.47}, {'x': 5022.93, 'y': 2557.87, 'z': 64.46}, {'x': 5023.74, 'y': 2557.71, 'z': 64.45}, {'x': 5024.53, 'y': 2557.49, 'z': 64.43}, {'x': 5025.29, 'y': 2557.19, 'z': 64.41}, {'x': 5026.02, 'y': 2556.81, 'z': 64.39}, {'x': 5026.59, 'y': 2556.34, 'z': 64.37}, {'x': 5027.28, 'y': 2555.67, 'z': 64.34}, {'x': 5027.91, 'y': 2555.07, 'z': 64.3}, {'x': 5028.62, 'y': 2554.41, 'z': 64.27}]","[{'x': 5019.58, 'y': 2551.13, 'z': 64.24}, {'x': 5020.93, 'y': 2551.6, 'z': 64.25}, {'x': 5021.96, 'y': 2551.89, 'z': 64.24}, {'x': 5022.75, 'y': 2552.02, 'z': 64.22}, {'x': 5023.35, 'y': 2552.01, 'z': 64.21}, {'x': 5023.84, 'y': 2551.88, 'z': 64.21}, {'x': 5024.26, 'y': 2551.66, 'z': 64.2}, {'x': 5024.69, 'y': 2551.36, 'z': 64.19}, {'x': 5025.18, 'y': 2551.02, 'z': 64.17}]",NONE,NONE
,56225117,VEHICLE,"[{'x': 5010.16, 'y': 2555.67, 'z': 64.53}, {'x': 5013.12, 'y': 2556.36, 'z': 64.48}, {'x': 5014.05, 'y': 2556.85, 'z': 64.52}, {'x': 5016.04, 'y': 2557.17, 'z': 64.46}, {'x': 5017.79, 'y': 2557.49, 'z': 64.46}, {'x': 5018.78, 'y': 2557.71, 'z': 64.48}, {'x': 5019.47, 'y': 2557.9, 'z': 64.49}, {'x': 5019.93, 'y': 2558.38, 'z': 64.5}, {'x': 5020.24, 'y': 2559.18, 'z': 64.52}, {'x': 5020.44, 'y': 2559.91, 'z': 64.54}, {'x': 5020.4, 'y': 2560.72, 'z': 64.56}, {'x': 5020.28, 'y': 2561.43, 'z': 64.58}, {'x': 5020.06, 'y': 2562.03, 'z': 64.59}, {'x': 5019.82, 'y': 2562.61, 'z': 64.61}, {'x': 5019.46, 'y': 2563.09, 'z': 64.62}, {'x': 5018.46, 'y': 2564.04, 'z': 64.64}]","[{'x': 5019.58, 'y': 2551.13, 'z': 64.24}, {'x': 5021.85, 'y': 2551.78, 'z': 64.24}, {'x': 5022.91, 'y': 2552.19, 'z': 64.22}, {'x': 5023.65, 'y': 2552.69, 'z': 64.24}, {'x': 5024.27, 'y': 2553.25, 'z': 64.26}, {'x': 5024.77, 'y': 2553.8, 'z': 64.28}, {'x': 5025.18, 'y': 2554.4, 'z': 64.3}, {'x': 5025.56, 'y': 2555.03, 'z': 64.33}, {'x': 5025.92, 'y': 2555.81, 'z': 64.36}, {'x': 5026.16, 'y': 2556.58, 'z': 64.38}, {'x': 5026.61, 'y': 2558.26, 'z': 64.4}, {'x': 5026.74, 'y': 2559.25, 'z': 64.41}, {'x': 5026.75, 'y': 2560.16, 'z': 64.42}, {'x': 5026.62, 'y': 2561.24, 'z': 64.42}, {'x': 5026.51, 'y': 2561.98, 'z': 64.43}, {'x': 5026.21, 'y': 2562.77, 'z': 64.44}, {'x': 5025.81, 'y': 2563.51, 'z': 64.45}, {'x': 5025.17, 'y': 2564.21, 'z': 64.47}, {'x': 5024.34, 'y': 2565.02, 'z': 64.49}, {'x': 5021.95, 'y': 2567.28, 'z': 64.62}]",NONE,NONE
,56225146,VEHICLE,"[{'x': 5033.08, 'y': 2550.0, 'z': 64.05}, {'x': 5028.62, 'y': 2554.41, 'z': 64.27}]","[{'x': 5040.06, 'y': 2550.0, 'z': 63.9}, {'x': 5032.03, 'y': 2557.74, 'z': 64.26}]",DOUBLE_SOLID_YELLOW,NONE
,56225447,VEHICLE,"[{'x': 5018.46, 'y': 2564.04, 'z': 64.64}, {'x': 4994.05, 'y': 2587.54, 'z': 65.71}]","[{'x': 5021.95, 'y': 2567.28, 'z': 64.62}, {'x': 5019.32, 'y': 2569.77, 'z': 64.72}, {'x': 5013.53, 'y': 2575.37, 'z': 64.92}, {'x': 4997.34, 'y': 2590.84, 'z': 65.67}]",DOUBLE_SOLID_YELLOW,NONE
,56225449,VEHICLE,"[{'x': 4994.05, 'y': 2587.54, 'z': 65.71}, {'x': 5018.46, 'y': 2564.04, 'z': 64.64}]","[{'x': 4990.54, 'y': 2584.1, 'z': 65.65}, {'x': 5015.06, 'y': 2560.82, 'z': 64.59}]",DOUBLE_SOLID_YELLOW,NONE
,56225561,VEHICLE,"[{'x': 5048.87, 'y': 2470.05, 'z': 61.72}, {'x': 5042.94, 'y': 2459.22, 'z': 61.81}]","[{'x': 5045.51, 'y': 2471.05, 'z': 61.53}, {'x': 5040.42, 'y': 2460.7, 'z': 61.73}]",NONE,SOLID_WHITE
,56225573,VEHICLE,"[{'x': 5135.52, 'y': 2449.51, 'z': 65.06}, {'x': 5130.0, 'y': 2453.5, 'z': 64.84}]","[{'x': 5137.92, 'y': 2452.76, 'z': 65.0}, {'x': 5130.0, 'y': 2458.55, 'z': 64.72}]",DASHED_WHITE,DASHED_WHITE
,56225574,VEHICLE,"[{'x': 5133.72, 'y': 2446.99, 'z': 65.02}, {'x': 5130.0, 'y': 2449.64, 'z': 64.88}]","[{'x': 5135.52, 'y': 2449.51, 'z': 65.06}, {'x': 5130.0, 'y': 2453.5, 'z': 64.84}]",SOLID_YELLOW,DASHED_WHITE
,56225576,VEHICLE,"[{'x': 5140.87, 'y': 2441.56, 'z': 65.29}, {'x': 5147.02, 'y': 2437.33, 'z': 65.48}]","[{'x': 5139.07, 'y': 2438.93, 'z': 65.28}, {'x': 5145.22, 'y': 2434.75, 'z': 65.49}]",SOLID_YELLOW,SOLID_WHITE
,56225590,VEHICLE,"[{'x': 5113.51, 'y': 2473.63, 'z': 64.13}, {'x': 5110.03, 'y': 2476.77, 'z': 64.0}, {'x': 5101.3, 'y': 2485.1, 'z': 63.72}, {'x': 5095.12, 'y': 2491.1, 'z': 63.45}, {'x': 5090.57, 'y': 2495.35, 'z': 63.28}]","[{'x': 5116.24, 'y': 2475.72, 'z': 64.08}, {'x': 5112.65, 'y': 2479.28, 'z': 63.93}, {'x': 5105.8, 'y': 2485.73, 'z': 63.64}, {'x': 5093.09, 'y': 2497.8, 'z': 63.17}]",NONE,SOLID_WHITE
,56225593,VEHICLE,"[{'x': 5049.99, 'y': 2460.55, 'z': 61.86}, {'x': 5052.12, 'y': 2463.85, 'z': 61.87}]","[{'x': 5052.79, 'y': 2458.66, 'z': 61.79}, {'x': 5055.06, 'y': 2461.96, 'z': 61.82}]",SOLID_YELLOW,SOLID_WHITE
,56225594,BIKE,"[{'x': 5130.0, 'y': 2458.55, 'z': 64.72}, {'x': 5124.75, 'y': 2462.33, 'z': 64.62}]","[{'x': 5130.0, 'y': 2460.45, 'z': 64.63}, {'x': 5125.66, 'y': 2463.59, 'z': 64.6}]",DASHED_WHITE,DASHED_WHITE
,56225599,VEHICLE,"[{'x': 5056.54, 'y': 2527.69, 'z': 63.2}, {'x': 5055.83, 'y': 2528.27, 'z': 63.22}, {'x': 5055.07, 'y': 2528.69, 'z': 63.24}, {'x': 5054.25, 'y': 2528.96, 'z': 63.25}, {'x': 5053.39, 'y': 2529.09, 'z': 63.25}, {'x': 5052.51, 'y': 2529.11, 'z': 63.25}, {'x': 5051.6, 'y': 2529.02, 'z': 63.25}, {'x': 5050.68, 'y': 2528.85, 'z': 63.24}, {'x': 5049.76, 'y': 2528.6, 'z': 63.22}, {'x': 5048.85, 'y': 2528.3, 'z': 63.21}, {'x': 5047.95, 'y': 2527.96, 'z': 63.24}, {'x': 5047.08, 'y': 2527.6, 'z': 63.28}, {'x': 5044.74, 'y': 2526.51, 'z': 63.31}]","[{'x': 5059.93, 'y': 2530.67, 'z': 63.14}, {'x': 5059.11, 'y': 2531.32, 'z': 63.2}, {'x': 5058.26, 'y': 2531.84, 'z': 63.23}, {'x': 5057.41, 'y': 2532.24, 'z': 63.26}, {'x': 5056.54, 'y': 2532.53, 'z': 63.27}, {'x': 5055.65, 'y': 2532.72, 'z': 63.3}, {'x': 5054.76, 'y': 2532.81, 'z': 63.33}, {'x': 5053.86, 'y': 2532.82, 'z': 63.36}, {'x': 5052.95, 'y': 2532.74, 'z': 63.38}, {'x': 5052.04, 'y': 2532.6, 'z': 63.39}, {'x': 5051.13, 'y': 2532.39, 'z': 63.39}, {'x': 5050.22, 'y': 2532.13, 'z': 63.39}, {'x': 5049.31, 'y': 2531.82, 'z': 63.38}, {'x': 5048.41, 'y': 2531.47, 'z': 63.36}, {'x': 5047.52, 'y': 2531.09, 'z': 63.33}, {'x': 5046.63, 'y': 2530.69, 'z': 63.31}, {'x': 5044.91, 'y': 2529.85, 'z': 63.33}, {'x': 5043.78, 'y': 2529.28, 'z': 63.35}, {'x': 5043.75, 'y': 2529.25, 'z': 63.35}, {'x': 5043.65, 'y': 2529.21, 'z': 63.35}, {'x': 5043.28, 'y': 2528.95, 'z': 63.36}]",NONE,NONE
,56225610,VEHICLE,"[{'x': 5139.07, 'y': 2438.93, 'z': 65.28}, {'x': 5145.22, 'y': 2434.75, 'z': 65.49}]","[{'x': 5137.14, 'y': 2436.07, 'z': 65.27}, {'x': 5143.24, 'y': 2431.89, 'z': 65.5}]",SOLID_WHITE,NONE
,56225635,VEHICLE,"[{'x': 5052.79, 'y': 2458.66, 'z': 61.79}, {'x': 5055.06, 'y': 2461.96, 'z': 61.82}]","[{'x': 5055.56, 'y': 2456.78, 'z': 61.71}, {'x': 5057.83, 'y': 2460.1, 'z': 61.82}]",SOLID_WHITE,SOLID_WHITE
,56225648,BIKE,"[{'x': 5137.92, 'y': 2452.76, 'z': 65.0}, {'x': 5130.0, 'y': 2458.55, 'z': 64.72}]","[{'x': 5138.82, 'y': 2453.97, 'z': 64.98}, {'x': 5130.0, 'y': 2460.45, 'z': 64.63}]",DASHED_WHITE,DASHED_WHITE
,56225669,VEHICLE,"[{'x': 5010.0, 'y': 2471.68, 'z': 60.35}, {'x': 5012.35, 'y': 2472.57, 'z': 60.41}, {'x': 5014.82, 'y': 2473.5, 'z': 60.5}, {'x': 5023.81, 'y': 2476.85, 'z': 60.8}]","[{'x': 5010.0, 'y': 2468.78, 'z': 60.23}, {'x': 5024.79, 'y': 2474.19, 'z': 60.76}]",SOLID_YELLOW,NONE
,56225671,VEHICLE,"[{'x': 5010.0, 'y': 2465.93, 'z': 60.12}, {'x': 5025.77, 'y': 2471.46, 'z': 60.67}]","[{'x': 5010.0, 'y': 2463.0, 'z': 60.04}, {'x': 5017.01, 'y': 2465.33, 'z': 60.28}, {'x': 5026.74, 'y': 2468.65, 'z': 60.62}]",SOLID_WHITE,NONE
,56225675,BIKE,"[{'x': 5040.13, 'y': 2487.26, 'z': 61.32}, {'x': 5038.41, 'y': 2486.6, 'z': 61.28}, {'x': 5027.66, 'y': 2482.38, 'z': 60.9}, {'x': 5017.6, 'y': 2478.57, 'z': 60.56}, {'x': 5010.0, 'y': 2475.71, 'z': 60.31}]","[{'x': 5039.75, 'y': 2488.67, 'z': 61.32}, {'x': 5038.08, 'y': 2488.0, 'z': 61.26}, {'x': 5028.84, 'y': 2484.25, 'z': 60.94}, {'x': 5019.04, 'y': 2480.64, 'z': 60.6}, {'x': 5010.0, 'y': 2477.09, 'z': 60.3}]",SOLID_WHITE,SOLID_WHITE
,56225677,VEHICLE,"[{'x': 5049.68, 'y': 2534.17, 'z': 63.45}, {'x': 5048.05, 'y': 2535.75, 'z': 63.5}, {'x': 5033.08, 'y': 2550.0, 'z': 64.05}]","[{'x': 5054.12, 'y': 2536.6, 'z': 63.42}, {'x': 5049.46, 'y': 2540.93, 'z': 63.58}, {'x': 5040.06, 'y': 2550.0, 'z': 63.9}]",DOUBLE_SOLID_YELLOW,NONE
,56225681,VEHICLE,"[{'x': 5111.95, 'y': 2461.87, 'z': 64.08}, {'x': 5101.54, 'y': 2468.99, 'z': 63.62}, {'x': 5096.29, 'y': 2472.64, 'z': 63.39}, {'x': 5092.62, 'y': 2475.23, 'z': 63.27}, {'x': 5090.22, 'y': 2476.84, 'z': 63.17}, {'x': 5088.24, 'y': 2478.13, 'z': 63.1}, {'x': 5087.42, 'y': 2478.65, 'z': 63.08}, {'x': 5086.51, 'y': 2479.21, 'z': 63.03}, {'x': 5085.43, 'y': 2479.83, 'z': 63.0}, {'x': 5084.47, 'y': 2480.36, 'z': 62.97}, {'x': 5083.22, 'y': 2480.91, 'z': 62.92}, {'x': 5081.58, 'y': 2481.66, 'z': 62.86}]","[{'x': 5113.84, 'y': 2464.62, 'z': 64.18}, {'x': 5108.05, 'y': 2468.59, 'z': 63.91}, {'x': 5102.35, 'y': 2472.56, 'z': 63.67}, {'x': 5096.35, 'y': 2476.77, 'z': 63.43}, {'x': 5094.43, 'y': 2478.06, 'z': 63.35}, {'x': 5091.61, 'y': 2479.89, 'z': 63.23}, {'x': 5089.72, 'y': 2481.04, 'z': 63.16}, {'x': 5088.43, 'y': 2481.86, 'z': 63.12}, {'x': 5087.28, 'y': 2482.56, 'z': 63.08}, {'x': 5086.34, 'y': 2483.09, 'z': 63.04}, {'x': 5085.14, 'y': 2483.71, 'z': 62.99}, {'x': 5084.23, 'y': 2484.17, 'z': 62.96}, {'x': 5083.14, 'y': 2484.66, 'z': 62.93}]",SOLID_YELLOW,SOLID_WHITE
,56225699,BIKE,"[{'x': 5145.1, 'y': 2447.45, 'z': 65.2}, {'x': 5137.92, 'y': 2452.76, 'z': 65.0}]","[{'x': 5146.07, 'y': 2448.68, 'z': 65.23}, {'x': 5138.82, 'y': 2453.97, 'z': 64.98}]",DASHED_WHITE,NONE
,56225703,VEHICLE,"[{'x': 5130.0, 'y': 2449.04, 'z': 64.88}, {'x': 5133.55, 'y': 2446.6, 'z': 65.02}]","[{'x': 5130.0, 'y': 2445.16, 'z': 64.89}, {'x': 5131.72, 'y': 2443.93, 'z': 64.97}]",SOLID_YELLOW,SOLID_WHITE
,56225732,VEHICLE,"[{'x': 5061.76, 'y': 2506.01, 'z': 62.41}, {'x': 5061.88, 'y': 2505.09, 'z': 62.4}, {'x': 5061.92, 'y': 2503.8, 'z': 62.37}]","[{'x': 5057.68, 'y': 2506.96, 'z': 62.33}, {'x': 5057.02, 'y': 2505.15, 'z': 62.26}]",SOLID_WHITE,NONE
,56225733,VEHICLE,"[{'x': 5033.08, 'y': 2550.0, 'z': 64.05}, {'x': 5048.05, 'y': 2535.75, 'z': 63.5}, {'x': 5049.68, 'y': 2534.17, 'z': 63.45}]","[{'x': 5026.3, 'y': 2550.0, 'z': 64.11}, {'x': 5039.8, 'y': 2537.2, 'z': 63.64}, {'x': 5044.55, 'y': 2532.63, 'z': 63.41}, {'x': 5044.93, 'y': 2532.14, 'z': 63.39}]",DOUBLE_SOLID_YELLOW,NONE
,56225734,VEHICLE,"[{'x': 5049.68, 'y': 2534.17, 'z': 63.45}, {'x': 5054.21, 'y': 2529.87, 'z': 63.28}, {'x': 5056.54, 'y': 2527.69, 'z': 63.2}]","[{'x': 5044.93, 'y': 2532.14, 'z': 63.39}, {'x': 5051.73, 'y': 2525.54, 'z': 63.07}, {'x': 5051.85, 'y': 2525.53, 'z': 63.07}, {'x': 5052.67, 'y': 2524.62, 'z': 63.06}, {'x': 5052.7, 'y': 2524.59, 'z': 63.06}]",NONE,NONE
,56225737,VEHICLE,"[{'x': 5040.96, 'y': 2483.51, 'z': 61.36}, {'x': 5043.5, 'y': 2484.37, 'z': 61.5}, {'x': 5048.13, 'y': 2485.85, 'z': 61.73}, {'x': 5053.04, 'y': 2487.41, 'z': 61.86}, {'x': 5058.07, 'y': 2489.25, 'z': 62.0}, {'x': 5061.75, 'y': 2490.93, 'z': 62.21}, {'x': 5063.54, 'y': 2491.81, 'z': 62.27}, {'x': 5065.92, 'y': 2493.21, 'z': 62.37}, {'x': 5066.84, 'y': 2493.96, 'z': 62.4}, {'x': 5067.97, 'y': 2495.08, 'z': 62.42}, {'x': 5068.69, 'y': 2495.97, 'z': 62.44}, {'x': 5069.35, 'y': 2497.13, 'z': 62.45}, {'x': 5069.8, 'y': 2498.24, 'z': 62.45}, {'x': 5070.06, 'y': 2499.51, 'z': 62.44}, {'x': 5070.11, 'y': 2501.02, 'z': 62.46}, {'x': 5070.12, 'y': 2501.39, 'z': 62.46}]","[{'x': 5041.55, 'y': 2480.42, 'z': 61.37}, {'x': 5044.2, 'y': 2481.27, 'z': 61.51}, {'x': 5048.71, 'y': 2482.61, 'z': 61.71}, {'x': 5054.14, 'y': 2484.26, 'z': 61.87}, {'x': 5059.45, 'y': 2485.86, 'z': 62.05}, {'x': 5065.24, 'y': 2487.72, 'z': 62.27}, {'x': 5067.34, 'y': 2488.4, 'z': 62.33}, {'x': 5069.51, 'y': 2489.07, 'z': 62.39}, {'x': 5071.83, 'y': 2489.92, 'z': 62.56}, {'x': 5074.79, 'y': 2491.15, 'z': 62.68}, {'x': 5076.3, 'y': 2491.94, 'z': 62.75}, {'x': 5077.58, 'y': 2492.93, 'z': 62.78}, {'x': 5078.62, 'y': 2494.26, 'z': 62.8}, {'x': 5079.34, 'y': 2495.6, 'z': 62.82}, {'x': 5079.78, 'y': 2498.03, 'z': 62.86}, {'x': 5079.87, 'y': 2500.0, 'z': 62.86}]",NONE,NONE
,56225753,VEHICLE,"[{'x': 5130.0, 'y': 2456.9, 'z': 64.77}, {'x': 5124.76, 'y': 2462.32, 'z': 64.62}]","[{'x': 5130.0, 'y': 2462.47, 'z': 64.59}, {'x': 5126.93, 'y': 2465.41, 'z': 64.56}]",NONE,SOLID_WHITE
